FECHA,COD_ALMACEN,COD_SKU,DESC_SKU,DEMANDA
10-11-19,W113,PT-078,SKU_78,1
10-11-19,W113,PT-124,SKU_124,1
10-11-19,W113,PT-118,SKU_118,5
10-11-19,W113,PT-046,SKU_46,1
18-11-19,W113,PT-076,SKU_76,2
18-11-19,W113,PT-022,SKU_22,12
18-11-19,W113,PT-042,SKU_42,4
18-11-19,W113,PT-122,SKU_122,47
18-11-19,W113,PT-052,SKU_52,2
18-11-19,W113,PT-121,SKU_121,1
18-11-19,W113,PT-110,SKU_110,2
10-11-19,W113,PT-028,SKU_28,2
18-11-19,W113,PT-045,SKU_45,1
09-12-19,W113,PT-103,SKU_103,3
09-12-19,W113,PT-089,SKU_89,1
09-12-19,W113,PT-106,SKU_106,3
09-12-19,W113,PT-108,SKU_108,4
06-12-19,W113,PT-016,SKU_16,21
06-12-19,W113,PT-013,SKU_13,12
06-12-19,W113,PT-096,SKU_96,5
06-12-19,W113,PT-031,SKU_31,2
09-12-19,W113,PT-036,SKU_36,1
06-12-19,W113,PT-046,SKU_46,3
06-12-19,W113,PT-060,SKU_60,3
06-12-19,W113,PT-018,SKU_18,1
08-12-19,W113,PT-038,SKU_38,7
08-12-19,W113,PT-025,SKU_25,55
08-12-19,W113,PT-055,SKU_55,22
08-12-19,W113,PT-101,SKU_101,17
08-12-19,W113,PT-036,SKU_36,7
08-12-19,W113,PT-045,SKU_45,9
08-12-19,W113,PT-057,SKU_57,3
08-12-19,W113,PT-018,SKU_18,1
08-12-19,W113,PT-046,SKU_46,5
08-12-19,W113,PT-030,SKU_30,4
08-12-19,W113,PT-011,SKU_11,7
08-12-19,W113,PT-049,SKU_49,1
01-12-19,W113,PT-026,SKU_26,21
01-12-19,W113,PT-018,SKU_18,8
01-12-19,W113,PT-034,SKU_34,6
01-12-19,W113,PT-043,SKU_43,3
01-12-19,W113,PT-036,SKU_36,3
01-12-19,W113,PT-129,SKU_129,12
01-12-19,W113,PT-020,SKU_20,3
01-12-19,W113,PT-105,SKU_105,6
01-12-19,W113,PT-079,SKU_79,3
02-12-19,W113,PT-105,SKU_105,3
02-12-19,W113,PT-122,SKU_122,46
02-12-19,W113,PT-025,SKU_25,20
02-12-19,W113,PT-101,SKU_101,17
02-12-19,W113,PT-038,SKU_38,1
03-12-19,W113,PT-004,SKU_4,1
02-12-19,W113,PT-002,SKU_2,1
03-12-19,W113,PT-045,SKU_45,2
05-12-19,W113,PT-036,SKU_36,4
03-12-19,W113,PT-089,SKU_89,6
03-12-19,W113,PT-039,SKU_39,4
03-12-19,W113,PT-076,SKU_76,1
10-12-19,W113,PT-013,SKU_13,10
11-12-19,W113,PT-025,SKU_25,13
11-12-19,W113,PT-003,SKU_3,9
11-12-19,W113,PT-035,SKU_35,1
11-12-19,W113,PT-121,SKU_121,3
11-12-19,W113,PT-014,SKU_14,15
12-12-19,W113,PT-032,SKU_32,2
12-12-19,W113,PT-010,SKU_10,3
12-12-19,W113,PT-030,SKU_30,5
12-12-19,W113,PT-015,SKU_15,9
05-12-19,W113,PT-016,SKU_16,16
05-12-19,W113,PT-001,SKU_1,15
10-12-19,W113,PT-016,SKU_16,13
11-12-19,W113,PT-030,SKU_30,4
12-12-19,W113,PT-031,SKU_31,5
12-12-19,W113,PT-011,SKU_11,4
12-12-19,W113,PT-108,SKU_108,4
05-12-19,W113,PT-122,SKU_122,55
05-12-19,W113,PT-039,SKU_39,1
05-12-19,W113,PT-008,SKU_8,2
05-12-19,W113,PT-052,SKU_52,1
05-12-19,W113,PT-054,SKU_54,1
10-12-19,W113,PT-033,SKU_33,2
10-12-19,W113,PT-105,SKU_105,10
10-12-19,W113,PT-110,SKU_110,1
10-12-19,W113,PT-121,SKU_121,6
10-12-19,W113,PT-039,SKU_39,4
10-12-19,W113,PT-059,SKU_59,1
10-12-19,W113,PT-055,SKU_55,3
13-12-19,W113,PT-022,SKU_22,23
14-12-19,W113,PT-012,SKU_12,4
14-12-19,W113,PT-030,SKU_30,1
14-12-19,W113,PT-108,SKU_108,7
14-12-19,W113,PT-036,SKU_36,5
14-12-19,W113,PT-031,SKU_31,3
14-12-19,W113,PT-010,SKU_10,24
05-12-19,W113,PT-110,SKU_110,1
10-12-19,W113,PT-053,SKU_53,1
10-12-19,W113,PT-009,SKU_9,1
10-12-19,W113,PT-102,SKU_102,1
13-12-19,W113,PT-016,SKU_16,19
13-12-19,W113,PT-013,SKU_13,21
13-12-19,W113,PT-042,SKU_42,10
14-12-19,W113,PT-032,SKU_32,3
14-12-19,W113,PT-011,SKU_11,7
14-12-19,W113,PT-029,SKU_29,11
14-12-19,W113,PT-103,SKU_103,3
14-12-19,W113,PT-102,SKU_102,4
14-12-19,W113,PT-117,SKU_117,2
13-12-19,W113,PT-103,SKU_103,3
13-12-19,W113,PT-106,SKU_106,5
13-12-19,W113,PT-108,SKU_108,9
13-12-19,W113,PT-028,SKU_28,1
13-12-19,W113,PT-054,SKU_54,3
13-12-19,W113,PT-117,SKU_117,1
15-12-19,W113,PT-015,SKU_15,7
15-12-19,W113,PT-034,SKU_34,2
15-12-19,W113,PT-102,SKU_102,4
15-12-19,W113,PT-121,SKU_121,20
15-12-19,W113,PT-037,SKU_37,5
15-12-19,W113,PT-002,SKU_2,1
15-12-19,W113,PT-042,SKU_42,10
16-12-19,W113,PT-033,SKU_33,5
16-12-19,W113,PT-030,SKU_30,3
16-12-19,W113,PT-014,SKU_14,17
16-12-19,W113,PT-049,SKU_49,2
16-12-19,W113,PT-106,SKU_106,5
17-12-19,W113,PT-025,SKU_25,12
17-12-19,W113,PT-042,SKU_42,7
17-12-19,W113,PT-058,SKU_58,2
17-12-19,W113,PT-003,SKU_3,14
17-12-19,W113,PT-014,SKU_14,16
17-12-19,W113,PT-089,SKU_89,7
13-12-19,W113,PT-105,SKU_105,4
15-12-19,W113,PT-039,SKU_39,14
15-12-19,W113,PT-060,SKU_60,6
15-12-19,W113,PT-128,SKU_128,1
17-12-19,W113,PT-012,SKU_12,2
17-12-19,W113,PT-052,SKU_52,1
15-12-19,W113,PT-027,SKU_27,4
15-12-19,W113,PT-028,SKU_28,1
15-12-19,W113,PT-040,SKU_40,5
16-12-19,W113,PT-003,SKU_3,10
16-12-19,W113,PT-089,SKU_89,6
18-12-19,W113,PT-119,SKU_119,2
19-12-19,W113,PT-037,SKU_37,2
19-12-19,W113,PT-017,SKU_17,6
19-12-19,W113,PT-032,SKU_32,2
19-12-19,W113,PT-041,SKU_41,1
19-12-19,W113,PT-021,SKU_21,2
19-12-19,W113,PT-121,SKU_121,14
19-12-19,W113,PT-001,SKU_1,13
19-12-19,W113,PT-006,SKU_6,2
17-12-19,W113,PT-108,SKU_108,1
15-12-19,W113,PT-108,SKU_108,3
18-12-19,W113,PT-017,SKU_17,3
18-12-19,W113,PT-060,SKU_60,1
18-12-19,W113,PT-102,SKU_102,6
19-12-19,W113,PT-067,SKU_67,1
19-12-19,W113,PT-019,SKU_19,5
19-12-19,W113,PT-023,SKU_23,4
19-12-19,W113,PT-029,SKU_29,5
19-12-19,W113,PT-027,SKU_27,2
20-12-19,W113,PT-013,SKU_13,24
20-12-19,W113,PT-019,SKU_19,3
20-12-19,W113,PT-032,SKU_32,6
20-12-19,W113,PT-012,SKU_12,3
20-12-19,W113,PT-122,SKU_122,52
20-12-19,W113,PT-001,SKU_1,10
20-12-19,W113,PT-054,SKU_54,3
20-12-19,W113,PT-029,SKU_29,4
20-12-19,W113,PT-108,SKU_108,4
20-12-19,W113,PT-037,SKU_37,2
20-12-19,W113,PT-017,SKU_17,1
20-12-19,W113,PT-024,SKU_24,1
21-12-19,W113,PT-017,SKU_17,10
21-12-19,W113,PT-011,SKU_11,5
21-12-19,W113,PT-023,SKU_23,7
21-12-19,W113,PT-076,SKU_76,5
22-12-19,W113,PT-037,SKU_37,6
19-12-19,W113,PT-089,SKU_89,7
21-12-19,W113,PT-123,SKU_123,1
22-12-19,W113,PT-007,SKU_7,6
22-12-19,W113,PT-048,SKU_48,3
22-12-19,W113,PT-101,SKU_101,13
22-12-19,W113,PT-040,SKU_40,3
21-12-19,W113,PT-052,SKU_52,4
23-12-19,W113,PT-001,SKU_1,6
23-12-19,W113,PT-019,SKU_19,3
23-12-19,W113,PT-059,SKU_59,1
23-12-19,W113,PT-102,SKU_102,2
23-12-19,W113,PT-103,SKU_103,6
24-12-19,W113,PT-005,SKU_5,4
24-12-19,W113,PT-058,SKU_58,2
24-12-19,W113,PT-101,SKU_101,13
24-12-19,W113,PT-118,SKU_118,4
24-12-19,W113,PT-025,SKU_25,36
24-12-19,W113,PT-006,SKU_6,3
24-12-19,W113,PT-034,SKU_34,2
23-12-19,W113,PT-048,SKU_48,2
24-12-19,W113,PT-104,SKU_104,6
24-12-19,W113,PT-124,SKU_124,2
25-12-19,W113,PT-014,SKU_14,8
25-12-19,W113,PT-055,SKU_55,14
25-12-19,W113,PT-003,SKU_3,31
25-12-19,W113,PT-023,SKU_23,5
25-12-19,W113,PT-026,SKU_26,10
25-12-19,W113,PT-027,SKU_27,1
26-12-19,W113,PT-026,SKU_26,12
26-12-19,W113,PT-043,SKU_43,4
26-12-19,W113,PT-096,SKU_96,5
26-12-19,W113,PT-014,SKU_14,10
26-12-19,W113,PT-058,SKU_58,1
27-12-19,W113,PT-003,SKU_3,11
28-12-19,W113,PT-036,SKU_36,4
